Page,Section,Description,Filename,Uploader,Date
163,POP Pre 50's - 60's (Words Pre 50's),String of Pearls *,strng/pcarls.sal,RaiderMC,06/21/89
163,POP Pre 50's - 60's (Words Pre 50's),Stumbling E *,stumbling.sal,ErnestT1,05/07/89
163,POP Pre 50's - 60's (Words Pre 50's),Sunny Side of the Street,sunny/side.sal,DaleC1,10/08/86
163,POP Pre 50's - 60's (Words Pre 50's),Sweet Georgia Brown *,georgiabrown.sal,QuakerOtis,08/05/90
163,POP Pre 50's - 60's (Words Pre 50's),Tea For Two *,/tea for two.sal,QuakerOtis,09/05/89
163,POP Pre 50's - 60's (Words Pre 50's),Teach Me Tonight E *,/teachtonite.sal,ErnestT1,04/21/90
163,POP Pre 50's - 60's (Words Pre 50's),Tennessee Waltz,tennessee.sal,HOGMAN,03/05/89
163,POP Pre 50's - 60's (Words Pre 50's),That Old Black Magic E,black magic.sal,ErnestT1,05/11/89
163,POP Pre 50's - 60's (Words Pre 50's),That's All E *,/thats all.sal,RaiderMC,06/21/89
163,POP Pre 50's - 60's (Words Pre 50's),The Bowery E,the bowery.sal,EdC14,03/25/90
163,POP Pre 50's - 60's (Words Pre 50's),The Gipsy's Warning *,/gipsywarnin.sal,Emarbekay,06/27/89
163,POP Pre 50's - 60's (Words Pre 50's),The Lady in Red E,/lady in red.sal,ErnestT1,07/10/89
163,POP Pre 50's - 60's (Words Pre 50's),They Didn't Believe Me,didntbelieve.sal,ErnestT1,03/31/90
163,POP Pre 50's - 60's (Words Pre 50's),This Heart Of Mine,heart o mine.sal,ErnestT1,03/31/90
163,POP Pre 50's - 60's (Words Pre 50's),This Time/Dream's On Me E *,dreams on me.sal,ErnestT1,05/11/89
163,POP Pre 50's - 60's (Words Pre 50's),Tico Tico E *,/tico-tico.sal,ErnestT1,06/26/89
163,POP Pre 50's - 60's (Words Pre 50's),Time Was (Duerme) E *,/time was.sal,RaiderMC,06/21/89
163,POP Pre 50's - 60's (Words Pre 50's),Tis Autumn E,/tis autumn.sal,ErnestT1,03/31/90
163,POP Pre 50's - 60's (Words Pre 50's),Too Fat Polka,too fat plka.sal,ErnestT1,03/31/90
163,POP Pre 50's - 60's (Words Pre 50's),Valencia E,/valencia.sal,QuakerOtis,08/13/89
163,POP Pre 50's - 60's (Words Pre 50's),Valencia E *,/valencia.sal,RaiderMC,06/21/89
163,POP Pre 50's - 60's (Words Pre 50's),Wang Wang Blues/Bananas,two/twenties.lnx,LeeD7,12/11/88
163,POP Pre 50's - 60's (Words Pre 50's),Wedding Samba *,wed/samba.sal,ErnestT1,06/12/89
163,POP Pre 50's - 60's (Words Pre 50's),When/Young Maggie Blues E *,/maggy blues.sal,RaiderMC,06/21/89
163,POP Pre 50's - 60's (Words Pre 50's),While Strolling Park E,/stroll park.sal,QuakerOtis,05/16/90
163,POP Pre 50's - 60's (Words Pre 50's),Whispering,whispering.sal,Jac8,01/08/89
163,POP Pre 50's - 60's (Words Pre 50's),Winchester Cathedral/1of2,winchester.mus,Daspf,09/08/86
163,POP Pre 50's - 60's (Words Pre 50's),Winchester Cathedral/2of2,winchester.wds,Daspf,09/08/86
163,POP Pre 50's - 60's (Words Pre 50's),You Belong/My Heart,u/blong/hart.sal,RaiderMC,06/21/89
163,POP Pre 50's - 60's (Words Pre 50's),You Made Me Love You *,made me love.sal,LeeD7,08/19/90
163,POP Pre 50's - 60's (Words Pre 50's),Youll Never Know *,younevrknow.sal,ErnestT1,05/18/90
163,POP Pre 50's - 60's (Music 50's),All I Have To Do/Dream,all/dream.mus,Spiecher,07/26/87
163,POP Pre 50's - 60's (Music 50's),All I have to do/Dream,dream.mus,Gustave,07/05/86
163,POP Pre 50's - 60's (Music 50's),Alley Cat,alley cat.mus,CalE,03/18/86
163,POP Pre 50's - 60's (Music 50's),Alley Cat,alleycat1.mus,Daspf,11/15/86
163,POP Pre 50's - 60's (Music 50's),Alley Cat remix,alleycat2.mus,Daspf,11/15/86
163,POP Pre 50's - 60's (Music 50's),At The Hop,hop.mus,K C3,05/07/87
163,POP Pre 50's - 60's (Music 50's),At the Hop *,at the hop.mus,TomB24,11/30/87
163,POP Pre 50's - 60's (Music 50's),At the Hop *,at the hop.mus,Railbird1,04/21/88
163,POP Pre 50's - 60's (Music 50's),Baby I'm Yours,babyimyours.mus,TomB24,11/30/87
163,POP Pre 50's - 60's (Music 50's),Baby I'm Yours-BarbaraLew,baby im your.mus,JohnY5,01/21/87
163,POP Pre 50's - 60's (Music 50's),Be Bop A Lula JL Lewis,bebopalula.mus,ILuvStique,02/21/90
163,POP Pre 50's - 60's (Music 50's),Be-Bop-A-Lula,bebopalula.mus,Daspf,08/31/87
163,POP Pre 50's - 60's (Music 50's),Betty's Been Bad,bettys bad.mus,Kcorb,08/23/90
163,POP Pre 50's - 60's (Music 50's),Blueberry Hill,bberry hill.mus,K C3,05/07/87
163,POP Pre 50's - 60's (Music 50's),Blueberry Hill,blberry hill.mus,Foxwind,09/11/90
163,POP Pre 50's - 60's (Music 50's),Book of Love,book of love.mus,Inspt53,04/28/87
163,POP Pre 50's - 60's (Music 50's),Bulldog,bulldog.mus,JAWS jr,10/13/89
163,POP Pre 50's - 60's (Music 50's),Bye Bye Love,bye bye luv.mus,MOZART,11/26/85
163,POP Pre 50's - 60's (Music 50's),Bye Bye Love,bye bye love.mus,Spiecher,06/02/87
163,POP Pre 50's - 60's (Music 50's),Can't Get Used/Losing You,losing you.mus,Spiecher,08/13/87
163,POP Pre 50's - 60's (Music 50's),Can't Help Falling/Love,canthelpfall.sal,Pat Bell,11/23/87
163,POP Pre 50's - 60's (Music 50's),Chances Are,chancesare.mus,Daspf,01/21/87
163,POP Pre 50's - 60's (Music 50's),Chapel Of Love-DixieCups *,chapel/love.sal,Glass Soul,10/04/88
163,POP Pre 50's - 60's (Music 50's),Cherry Pink/Apple Blossom,cherry pink.mus,Bobbie0426,09/10/87
163,POP Pre 50's - 60's (Music 50's),Come Go With Me,comegowithme.mus,Railbird1,04/21/88
163,POP Pre 50's - 60's (Music 50's),Crying *,crying.mus,TomB24,09/29/87
163,POP Pre 50's - 60's (Music 50's),Da Do Ron Ron,da/ron ron.mus,Spiecher,08/04/87
163,POP Pre 50's - 60's (Music 50's),Detour-Duane Eddy-Mono *,detour.mus,Dr J5,11/24/88
163,POP Pre 50's - 60's (Music 50's),Devoted To You-Everly Bro,devoted 2 u.mus,Glass Soul,11/10/88
163,POP Pre 50's - 60's (Music 50's),Do Wah Diddy Diddy,dowahdiddy.mus,Daspf,09/17/87
163,POP Pre 50's - 60's (Music 50's),Duke Of Earl,duke of earl.mus,K C3,03/26/87
163,POP Pre 50's - 60's (Music 50's),Earth Angel,earth angel.mus,Earendil,02/07/90
164,POP Pre 50's - 60's (Music 50's),Ebb Tide * ,ebb tide.mus,Music man3,11/02/89
164,POP Pre 50's - 60's (Music 50's),Every Day *,every day.mus,Melody,09/26/87
164,POP Pre 50's - 60's (Music 50's),Everyday - Buddy Holly ,everyday.mus,Insp153,08/22/87
164,POP Pre 50's - 60's (Music 50's),Firefly Tony Bennett,firefly.mus,Tx general,03/17/90
164,POP Pre 50's - 60's (Music 50's),Flip Flop Bop-'58,flop.mus,Lyric,01/12/87
164,POP Pre 50's - 60's (Music 50's),Get a Job,get a job.mus,TomB24,09/16/87
164,POP Pre 50's - 60's (Music 50's),Get a Job-Silhouettes,getajob.mus,Daspf,04/21/87
164,POP Pre 50's - 60's (Music 50's),Go Away Little Girl,go-away.mus,Terryw,01/31/87
164,POP Pre 50's - 60's (Music 50's),Goodnight Sweetheart,goodnight.mus,Lyric,08/16/89
164,POP Pre 50's - 60's (Music 50's),Goodnight Sweetheart *,goodnight.mus,Laura,05/18/90
164,POP Pre 50's - 60's (Music 50's),Goodnight/Time to Go,goodnight.mus,Railbirdi,05/07/88
164,POP Pre 50's - 60's (Music 50's),Great Balls Of Fire,balls/fire.mus,Clawl,12/01/89
164,POP Pre 50's - 60's (Music 50's),Great Balls Of Fire,balls o fire.mus,VctrStMusc,04/24/90
164,POP Pre 50's - 60's (Music 50's),Green Eyes -Jimmy Dorsey*,green eyes.mus,Foxwind,09/12/90
164,POP Pre 50's - 60's (Music 50's),Happy Birthday Baby,birthdaybaby.mus,Daspf,09/07/86
164,POP Pre 50's - 60's (Music 50's),Have You Heard-Duprees,haveyouheard.mus,JohnY5,01/20/87
164,POP Pre 50's - 60's (Music 50's),Heart and Soul * Dr J5,heart/soul.mus,Dr J5,09/11/86
164,POP Pre 50's - 60's (Music 50's),Hey Baby,hey baby.mus,TomB24,11/30/87
164,POP Pre 50's - 60's (Music 50's),Hey Paula,hey paula.mus,TomB24,09/24/87
164,POP Pre 50's - 60's (Music 50's),Hey Paula - Paul & Paula,hey paula.mus,JohnYS,01/14/87
164,POP Pre 50's - 60's (Music 50's),His Latest Flame,flame.mus,K C3,05/07/87
164,POP Pre 50's - 60's (Music 50's),Honky Tonk,honky tonk.mus,Railbirdl,01/08/89
164,POP Pre 50's - 60's (Music 50's),I'm Gonna Laugh/My Life E *,/gonna laugh.mus,Tx general,05/23/89
164,POP Pre 50's - 60's (Music 50's),Im In Love Again,n love again.sal,Coyote1,03/16/90
164,POP Pre 50's - 60's (Music 50's),Jalousie,jalousie.mus,DeweyB1,08/14/90
164,POP Pre 50's - 60's (Music 50's),Johnny B Goode,jbg.mus,Hamlet2,01/28/89
164,POP Pre 50's - 60's (Music 50's),Johnny B Goode,johnny b/g.mus,BarryK,09/13/89
164,POP Pre 50's - 60's (Music 50's),Johnny B Goode C Berry,johnnybgoode.mus,Earendil,03/01/90
164,POP Pre 50's - 60's (Music 50's),Johnny B Goode-Berry E,j b goode.mus,Harryf2,04/30/89
164,POP Pre 50's - 60's (Music 50's),Lil Darlin Count Basie E,/lil darlin.mus,Tx general,03/30/90
164,POP Pre 50's - 60's (Music 50's),Lipstick/Collar-Mono *,lipstk collr.mus,Dr J5,07/03/88
164,POP Pre 50's - 60's (Music 50's),Long Tall Sally,Ing tl.sally.mus,Dr J5,04/14/87
164,POP Pre 50's - 60's (Music 50's),Louie Louie,louie Iouie.mus,Tweek,02/17/87
164,POP Pre 50's - 60's (Music 50's),Love Letters in the Sand,lov/letrsand.mus,Dr J5,01/31/87
164,POP Pre 50's - 60's (Music 50's),Lovers Concerto,loveconcerto.mus,WARBLE,06/13/87
164,POP Pre 50's - 60's (Music 50's),Maybe Baby,maybe baby.mus,Melody,08/13/87
164,POP Pre 50's - 60's (Music 50's),Memphis - Chuck Berry  E*,/memphis.mus,Coyote1,03/12/90
164,POP Pre 50's - 60's (Music 50's),Mr. Blue,mr blue.mus,AXYS,10/11/87
164,POP Pre 50's - 60's (Music 50's),My Baby Left Me *,baby left me.mus,Dr J5,11/02/87
164,POP Pre 50's - 60's (Music 50's),My Boyfriend's Back,boyfrendbak.mus,Gustave,07/29/86
164,POP Pre 50's - 60's (Music 50's),My Boyfriends Back,bfrndsback.mus,TomB24,09/18/87
164,POP Pre 50's - 60's (Music 50's),Mystery Train Elvis **,mysterytrain.mus,Dr J5,04/15/90
164,POP Pre 50's - 60's (Music 50's),Night Has 1000 Eyes *,thousnd eyes.mus,Melody,09/26/87
164,POP Pre 50's - 60's (Music 50's),One Bad Stud-Blasters,bad stud.mus,Railbird1,02/19/89
164,POP Pre 50's - 60's (Music 50's),Only You - Platters E,/only you.mus,Foxwind,06/11/90
164,POP Pre 50's - 60's (Music 50's),Outer Limits,outer limits.mus,Dr J5,08/01/87
164,POP Pre 50's - 60's (Music 50's),Party Lights,party lights.mus,Glass Soul,10/10/87
164,POP Pre 50's - 60's (Music 50's),Patricia Cha Cha E,/pat-cha cha.mus,ErnestT1,06/26/89
164,POP Pre 50's - 60's (Music 50's),Pipeline-The Chantalls,pipeline.mus,Alicorn 1,09/10/88
164,POP Pre 50's - 60's (Music 50's),Platters tune,platters.mus,Topper,10/19/85
164,POP Pre 50's - 60's (Music 50's),Poison Ivy,poisonivy.mus,Railbird1,01/14/89
164,POP Pre 50's - 60's (Music 50's),Pretty Little Angel Eyes,angel eyes.mus,Melody,09/26/87
164,POP Pre 50's - 60's (Music 50's),Puppy Love-Paul Anka *,puppy love.mus,Railbirdl,03/19/88
164,POP Pre 50's - 60's (Music 50's),Rock Around The Clock,rock/clock.mus,CruzNVesel,08/16/88
164,POP Pre 50's - 60's (Music 50's),Rock and Roll Music *,rk/rlmus.rmx.mus,FREY 1,06/26/88
164,POP Pre 50's - 60's (Music 50's),Runaway,runaway.mus,TomB24,09/17/87
164,POP Pre 50's - 60's (Music 50's),School Day-Mono *,school day.mus,Dan24,01/02/89
164,POP Pre 50's - 60's (Music 50's),Sea Cruise J L Lewis,sea.cruise.mus,ILuvStique,02/15/90
164,POP Pre 50's - 60's (Music 50's),Sea Cruise-Frankie Ford*,sea cruise.mus,Dr J5,11/13/88
164,POP Pre 50's - 60's (Music 50's),Sea of Love,sea of love.mus,Melody,08/13/87
164,POP Pre 50's - 60's (Music 50's),Secret Love *,secret love.mus,VeeGER2,08/25/88
164,POP Pre 50's - 60's (Music 50's),Shout,shout.mus,Daspf,09/03/87
164,POP Pre 50's - 60's (Music 50's),Sincerely *,sincerely.mus,Railbird 1,05/07/88
164,POP Pre 50's - 60's (Music 50's),Sixteen Candles,16 candles.mus,Gustave,06/28/86
164,POP Pre 50's - 60's (Music 50's),Sleepwalk-Santo&Johnny *,sleepwalk.mus,Dr J5,07/13/88
164,POP Pre 50's - 60's (Music 50's),So Fine,so fine.mus,TomB24,09/15/87
165,POP Pre 50's - 60's (Music 50's),Soldier boy - Shirelles,soldier.mus,Daspf,08/31/86
165,POP Pre 50's - 60's (Music 50's),Stand By Me,standbyme.mus,Daspf,09/09/87
165,POP Pre 50's - 60's (Music 50's),Sugar Shack,sugar shack.mus,TomB24,12/01/87
165,POP Pre 50's - 60's (Music 50's),Sukiyaki,sukiyaki.mus,WARBLE,05/17/87
165,POP Pre 50's - 60's (Music 50's),Take Good Care/Baby,good care.mus,Melody,09/22/87
165,POP Pre 50's - 60's (Music 50's),Teen Angel,teen angel.mus,Tweek,02/17/87
165,POP Pre 50's - 60's (Music 50's),Teenager in Love *,teen in love.mus,Dr J5,05/20/88
165,POP Pre 50's - 60's (Music 50's),The Best/Yet to Come E,/best come.mus,Tx general,05/18/89
165,POP Pre 50's - 60's (Music 50's),The Wandere-Dion,the wanderer.mus,Dr J5,08/16/87
165,POP Pre 50's - 60's (Music 50's),The Wonder Of You-Eivis,wonder.mus,Daspf,08/25/86
165,POP Pre 50's - 60's (Music 50's),Then He Kissed Me,he kissed me.mus,Spiecher,08/04/87
165,POP Pre 50's - 60's (Music 50's),Tribute to Elvis (medley),elvis/trbute.mus,Dr J5,03/28/87
165,POP Pre 50's - 60's (Music 50's),Twist & Shout-Beatles,twistnshout.mus,Dr J5,01/11/87
165,POP Pre 50's - 60's (Music 50's),Twist Again,twist again.mus,Glass Soul,10/07/87
165,POP Pre 50's - 60's (Music 50's),Twist and Shout,twist/shout.mus,TomB24,09/17/87
165,POP Pre 50's - 60's (Music 50's),Two Faces Have I,two faces.mus,Melody,05/09/87
165,POP Pre 50's - 60's (Music 50's),Unchained Melody,unchained.mus,Poob,11/08/87
165,POP Pre 50's - 60's (Music 50's),Venus,venus.mus,Tweek,02/25/87
165,POP Pre 50's - 60's (Music 50's),Venus in Blue Jeans,venus/jeans.mus,Spiecher,08/09/87
165,POP Pre 50's - 60's (Music 50's),Wake Up Little Susie E B *,wakeup/susie.mus,Earendil,02/07/90
165,POP Pre 50's - 60's (Music 50's),What'd I Say-RayCharles,whatd i say.mus,Railbird1,03/26/88
165,POP Pre 50's - 60's (Music 50's),Whispering Bells - Mono,bells.mus,TomB24,07/01/89
165,POP Pre 50's - 60's (Music 50's),Whole Lotta Shakin **,Iotta shakin.mus,Dr J5,08/03/90
165,POP Pre 50's - 60's (Music 50's),Why Do Fools Fall/Love,foolsinlove.mus,Daspf,12/30/87
165,POP Pre 50's - 60's (Music 50's),Why Try to Change Me Now,/why change.mus,Tx general,03/17/90
165,POP Pre 50's - 60's (Music 50's),You Send Me,you send me.mus,EugeneS1,01/27/88
165,POP Pre 50's - 60's (Music 50's),You Talk Too Much,talktoomuch.mus,Daspf,04/02/87
165,POP Pre 50's - 60's (Music 50's),Young Blood Coasters,young blood.mus,Tx general,03/30/90
165,POP Pre 50's - 60's (Music 50's),Young Blood-The Coasters,young blood.mus,Railbird1,03/14/88
165,POP Pre 50's - 60's (Music 50's),Youve Lost that Lovn Feel,youve lost.mus,Bobbye,02/22/86
165,POP Pre 50's - 60's (Words 50's),Autumn Waltz,autumn waltz.sal,ErnestT1,05/07/89
165,POP Pre 50's - 60's (Words 50's),Calcutta L Welk *,calcutta.sal,ErnestT1,05/18/90
165,POP Pre 50's - 60's (Words 50's),Come Fly With Me *,come fly w/me.sal,ErnestT1,05/18/90
165,POP Pre 50's - 60's (Words 50's),Da Doo Ron Ron-Crystals,doo ron ron.sal,BIGSQUEEZE,06/11/90
165,POP Pre 50's - 60's (Words 50's),Early Autumn *,early autumn.sal,ErnestT1,05/07/89
165,POP Pre 50's - 60's (Words 50's),Fools Rush In,fools/rush.sal,DaleC1,08/28/86
165,POP Pre 50's - 60's (Words 50's),Full Moon and Empty Arms,full moon.sal,ErnestT1,05/05/90
165,POP Pre 50's - 60's (Words 50's),Grandfathers's Clock,grand/clock.sal,Freefirst,08/24/90
165,POP Pre 50's - 60's (Words 50's),Great Balls Of Fire,great/fire.sal,Freefirst,08/24/90
165,POP Pre 50's - 60's (Words 50's),Great Pretender-Platters *,gr pretender.sal,Glass Soul,10/25/87
165,POP Pre 50's - 60's (Words 50's),Happy Birthday Baby,birthdaybaby.sal,Daspf,09/07/86
165,POP Pre 50's - 60's (Words 50's),Have I Told You/Love You,haveitold.sal,Daspf,11/05/86
165,POP Pre 50's - 60's (Words 50's),Hey Jealous Lover,/hey/lover.sal,ErnestT1,05/18/90
165,POP Pre 50's - 60's (Words 50's),How Can I Leave You Again,how can i.sal,Diz Cop,09/03/86
165,POP Pre 50's - 60's (Words 50's),I Get A Kick-Cole Porter,/kickoutofu.sal,QuakerOtis,03/28/90
165,POP Pre 50's - 60's (Words 50's),In the Still/Night,stillofnight.sal,Mmcss,03/09/88
165,POP Pre 50's - 60's (Words 50's),Itsy Bitsy/Bikini*CaroleD,itsy bitsy.sal,Caroled,01/31/87
165,POP Pre 50's - 60's (Words 50's),ltsy Bitsy/Bikini*Ransom!,itsy bikini.sal,Ransom!,02/01/87
165,POP Pre 50's - 60's (Words 50's),Jam Session *,jam session.sal,Dr J5,05/10/88
165,POP Pre 50's - 60's (Words 50's),Johnny B Goode,jb goode.sal,Melody,05/08/87
165,POP Pre 50's - 60's (Words 50's),Johnny B Goode *,johnnybgoode.sal,SeanF,08/24/89
165,POP Pre 50's - 60's (Words 50's),Johnny B Goode-Chuck Berr,john b goode.sal,DeanS,12/09/86
165,POP Pre 50's - 60's (Words 50's),Juke Box Saturday Night,juke box.sal,LeeD7,05/29/89
165,POP Pre 50's - 60's (Words 50's),La Bamba,Ia bamba.sal,Freefirst,08/24/90
165,POP Pre 50's - 60's (Words 50's),Love and Marriage E *,/luv/marrage.sal,ErnestT1,05/18/90
165,POP Pre 50's - 60's (Words 50's),Loveliest Night/Year *,lovely nite.sal,ErnestT1,07/08/89
165,POP Pre 50's - 60's (Words 50's),Mabellene-C.Berry,mabellene.sal,Daspf,11/03/86
165,POP Pre 50's - 60's (Words 50's),Misty *,misty.sal,Jon lane,07/12/90
165,POP Pre 50's - 60's (Words 50's),My Foolish Heart E *,/foolsh/hart.sal,ErnestT1,05/05/90
165,POP Pre 50's - 60's (Words 50's),Not For Me To Say Mathis,notforme2say.sal,ErnestT1,05/05/90
165,POP Pre 50's - 60's (Words 50's),Oh Boy - Crickets,oh boy.sal,RayM14,07/21/89
165,POP Pre 50's - 60's (Words 50's),Old Cape Cod PattiPage,old cape cod.sal,Tollman,04/24/90
165,POP Pre 50's - 60's (Words 50's),Only You,only you.sal,Sandy C,08/01/87
165,POP Pre 50's - 60's (Words 50's),Our Language of Love,lnguage/love.sal,ErnestT1,06/12/89
166,POP Pre 50's - 60's (Words 50's),Poetry In Motion,poetry.sal,Daspf,03/10/87
166,POP Pre 50's - 60's (Words 50's),Que Sera Sera,que sera.sal,DeanS,08/17/86
166,POP Pre 50's - 60's (Words 50's),Rock and Roll Waltz,nwaltz.sal,ECHOnLES,10/10/89
166,POP Pre 50's - 60's (Words 50's),Sabor A Mi(Be True To Me),sabor a mi.sal,RaiderMC,06/21/89
166,POP Pre 50's - 60's (Words 50's),Short Shorts,shortshorts.sal,Daspf,03/03/87
166,POP Pre 50's - 60's (Words 50's),Silhouettes,silhouettes.sal,Glass Soul,02/10/88
166,POP Pre 50's - 60's (Words 50's),Suspicious Minds-Elvis *,suspicious.sal,Collecting,10/20/87
166,POP Pre 50's - 60's (Words 50's),Sway*,sway.sal,ErnestT1,05/07/89
166,POP Pre 50's - 60's (Words 50's),Sweet Little Sixteen1of2*,sweetlitl16.mus,Inspt53,08/06/88
166,POP Pre 50's - 60's (Words 50's),Sweet Little Sixteen2of2*,sweetlitl16.wds,Inspt53,08/06/88
166,POP Pre 50's - 60's (Words 50's),Sweet and Gentle E,/s-g cha cha.sal,ErnestT1,06/26/89
166,POP Pre 50's - 60's (Words 50's),Talk to Me Sinatra *,talk to me.sal,ErnestT1,05/25/90
166,POP Pre 50's - 60's (Words 50's),Tender Trap *,tender trap.sal,ErnestT1,05/18/90
166,POP Pre 50's - 60's (Words 50's),The Twist -ChubbyChecker,twist.sal,LeeD7,09/02/90
166,POP Pre 50's - 60's (Words 50's),There'll/Another Spring,there/spring.sal,RaiderMC,06/21/89
166,POP Pre 50's - 60's (Words 50's),Twelfth of Never,tw never.sal,Bobbye,05/14/87
166,POP Pre 50's - 60's (Words 50's),Twilight Time *,twilighttime.sal,ErnestT1,05/05/90
166,POP Pre 50's - 60's (Words 50's),Why Do Fools Fall/Love *,why do fools.sal,Mmcss,03/09/88
166,POP Pre 50's - 60's (Words 50's),Wooden Heart,wooden heart.sal,Pat Bell,01/10/88
166,POP Pre 50's - 60's (Words 50's),You're The Devil-Elvis1/2,urdevil mono.wds,Mark AD,08/12/87
166,POP Pre 50's - 60's (Words 50's),You're The Devil-Elvis2/2,urdevil mono.mus,Mark AD,08/12/87
166,POP Pre 50's - 60's (Words 50's),Your Sixteen-BobbySherman,sixteen.sal,NickZ2,03/09/87
166,POP Pre 50's - 60's (Words 50's),Youre Learnin the Blues,learn/blues.sal,ErnestT1,05/18/90
166,POP Pre 50's - 60's (Music 60's A-M),25 or 6 to 4-Chicago,25or6to4.mus,Kupkake,02/18/87
166,POP Pre 50's - 60's (Music 60's A-M),59th St. Bridge Song,feelingroovy.mus,RichardJ4,02/22/88
166,POP Pre 50's - 60's (Music 60's A-M),A Well Respected Man,oh so good.mus,Harryf2,03/05/89
166,POP Pre 50's - 60's (Music 60's A-M),"A Woman,A Lover,A Friend*",lover/friend.mus,Railbird1,02/14/88
166,POP Pre 50's - 60's (Music 60's A-M),Abbey Road,ahhey road-2.mus,FLASH 12,08/07/88
166,POP Pre 50's - 60's (Music 60's A-M),Act Naturally *,naturally.mus,TomB24,12/17/87
166,POP Pre 50's - 60's (Music 60's A-M),Aint Got No Home *,got no home.mus,Foxwind,06/11/90
166,POP Pre 50's - 60's (Music 60's A-M),All I Have To Do/Dream,dream.mus,Railbird1,03/30/88
166,POP Pre 50's - 60's (Music 60's A-M),American Pie *,americanpie.mus,GSI,10/11/88
166,POP Pre 50's - 60's (Music 60's A-M),American Pie - Remix,american pie.mus,Music man3,08/10/89
166,POP Pre 50's - 60's (Music 60's A-M),And I Love Her,andiloveher.mus,EugeneS1,01/27/88
166,POP Pre 50's - 60's (Music 60's A-M),As Tears Go By,tears go by.mus,Foxwind,06/26/90
166,POP Pre 50's - 60's (Music 60's A-M),Asia Minor*,asia minor.mus,Railbird1,02/26/88
166,POP Pre 50's - 60's (Music 60's A-M),Baby Dream Your Dream,dream.mus,Tx general,03/23/89
166,POP Pre 50's - 60's (Music 60's A-M),Back In The USSR-Beatles*,back in ussr.mus,Thy Madman,09/20/88
166,POP Pre 50's - 60's (Music 60's A-M),Bad Bad Leroy Brown *,leroy brown.mus,Earendil,02/15/90
166,POP Pre 50's - 60's (Music 60's A-M),Bad Moon Rising CCR,bad moon.mus,Earendil,02/21/90
166,POP Pre 50's - 60's (Music 60's A-M),Band On The Run,band/run.mus,Music man3,08/07/90
166,POP Pre 50's - 60's (Music 60's A-M),Band On The Run-Wings,band on run.mus,AXYS,07/11/87
166,POP Pre 50's - 60's (Music 60's A-M),Barbara Ann,barbara ann.mus,Spiecher,10/12/87
166,POP Pre 50's - 60's (Music 60's A-M),Barbara Ann - Beach Boys,barb ann.mus,BERTRON,08/13/89
166,POP Pre 50's - 60's (Music 60's A-M),Barbara Ann-Beach Boys,barbara ann.mus,K C3,05/07/87
166,POP Pre 50's - 60's (Music 60's A-M),Barbara Ann-Beachboys E,/barb ann.mus,BERTRON,06/13/89
166,POP Pre 50's - 60's (Music 60's A-M),Be My Baby Ronnettes *,be my baby.mus,Earendil,02/06/90
166,POP Pre 50's - 60's (Music 60's A-M),Beautiful-Lightfoot *,beauttful.mus,WilliamM80,10/16/88
